household_id,UF,SITUACAO
350632270_12,35,1
350632270_13,35,1
350570797_1,35,1
350570797_2,35,1
350570797_3,35,1
350570797_5,35,1
350570797_6,35,1
350570797_9,35,1
350570797_10,35,1
350570797_11,35,1
350570797_12,35,1
350570797_13,35,1
350021612_1,35,1
350021612_3,35,1
350021612_5,35,1
350021612_7,35,1
350021612_8,35,1
350021612_11,35,1
350021612_12,35,1
350512500_1,35,1
350512500_3,35,1
350512500_4,35,1
350512500_5,35,1
350512500_7,35,1
350512500_9,35,1
350512500_11,35,1
350512500_12,35,1
350512500_13,35,1
350216660_1,35,1
350216660_2,35,1
350216660_3,35,1
350216660_4,35,1
350216660_5,35,1
350216660_6,35,1
350216660_7,35,1
350216660_9,35,1
350216660_10,35,1
350216660_11,35,1
350216660_12,35,1
350216660_13,35,1
350063311_1,35,2
350063311_3,35,2
350063311_4,35,2
350063311_6,35,2
350063311_7,35,2
350063311_8,35,2
350063311_9,35,2
350063311_10,35,2
350063311_11,35,2
350063311_12,35,2
350063311_13,35,2
350063311_15,35,2
350063311_16,35,2
350063311_17,35,2
350063311_19,35,2
350251235_7,35,2
350251235_8,35,2
350251235_9,35,2
350251235_10,35,2
350251235_11,35,2
350251235_12,35,2
350251235_14,35,2
350251235_15,35,2
350251235_16,35,2
350251235_17,35,2
350251235_1,35,2
350251235_2,35,2
350251235_5,35,2
350251235_6,35,2
350622715_1,35,1
350622715_2,35,1
350622715_3,35,1
350622715_4,35,1
350622715_5,35,1
350622715_6,35,1
350622715_7,35,1
350622715_8,35,1
350622715_9,35,1
350622715_11,35,1
350622715_12,35,1
350622715_13,35,1
350103892_1,35,1
350103892_2,35,1
350103892_3,35,1
350103892_7,35,1
350103892_10,35,1
350103892_11,35,1
350103892_12,35,1
350103892_13,35,1
350467010_1,35,1
350467010_2,35,1
350467010_3,35,1
350467010_4,35,1
350467010_9,35,1
350467010_10,35,1
350467010_11,35,1
350467010_12,35,1
350467010_13,35,1
350279669_2,35,1
350279669_3,35,1
350279669_4,35,1
350279669_5,35,1
350279669_8,35,1
350279669_10,35,1
350279669_11,35,1
350279669_12,35,1
350279669_13,35,1
350044930_1,35,1
350044930_2,35,1
350044930_3,35,1
350044930_4,35,1
350044930_5,35,1
350044930_6,35,1
350044930_7,35,1
350044930_9,35,1
350044930_10,35,1
350044930_11,35,1
350044930_12,35,1
350044930_13,35,1
350082429_1,35,1
350082429_2,35,1
350082429_4,35,1
350082429_5,35,1
350082429_7,35,1
350082429_8,35,1
350082429_10,35,1
350082429_12,35,1
350130313_1,35,1
350130313_2,35,1
350130313_3,35,1
350130313_4,35,1
350130313_5,35,1
350130313_6,35,1
350130313_7,35,1
350130313_8,35,1
350130313_9,35,1
350130313_10,35,1
350130313_11,35,1
350130313_12,35,1
350531450_1,35,1
350531450_2,35,1
350531450_3,35,1
350531450_4,35,1
350531450_5,35,1
350531450_6,35,1
350531450_7,35,1
350531450_8,35,1
350531450_9,35,1
350531450_10,35,1
350531450_11,35,1
350531450_12,35,1
350299994_2,35,1
350299994_3,35,1
350299994_4,35,1
350299994_5,35,1
350299994_6,35,1
350299994_7,35,1
350299994_8,35,1
350299994_9,35,1
350299994_10,35,1
350299994_11,35,1
350299994_12,35,1
350559858_1,35,1
350559858_2,35,1
350559858_3,35,1
350559858_6,35,1
350559858_7,35,1
350559858_8,35,1
350559858_9,35,1
350559858_11,35,1
350559858_12,35,1
350559858_13,35,1
350559858_14,35,1
350559858_15,35,1
350559858_16,35,1
350133648_1,35,2
350133648_2,35,2
350133648_3,35,2
350133648_4,35,2
350133648_5,35,2
350133648_7,35,2
350133648_8,35,2
350133648_10,35,2
350133648_11,35,2
350133648_12,35,2
350133648_13,35,2
350133648_16,35,2
350133648_17,35,2
350517760_1,35,1
350517760_2,35,1
350517760_3,35,1
350517760_4,35,1
350517760_6,35,1
350517760_7,35,1
350517760_9,35,1
350517760_10,35,1
350517760_11,35,1
350517760_12,35,1
350517760_13,35,1
350544077_1,35,2
350544077_2,35,2
350544077_3,35,2
350544077_4,35,2
350544077_5,35,2
350544077_6,35,2
350544077_7,35,2
350544077_8,35,2
350544077_9,35,2
350544077_10,35,2
350544077_11,35,2
350544077_12,35,2
350544077_13,35,2
350544077_14,35,2
350544077_15,35,2
350544077_16,35,2
350544077_17,35,2
350118787_1,35,1
350118787_2,35,1
350118787_3,35,1
350118787_4,35,1
350118787_5,35,1
350118787_6,35,1
350118787_7,35,1
350118787_8,35,1
350118787_9,35,1
350118787_10,35,1
350118787_11,35,1
350118787_12,35,1
350118787_13,35,1
350273851_2,35,1
350273851_4,35,1
350273851_5,35,1
350273851_6,35,1
350273851_7,35,1
350273851_8,35,1
350022062_1,35,1
350022062_2,35,1
350022062_3,35,1
350022062_5,35,1
350022062_6,35,1
350022062_8,35,1
350022062_9,35,1
350022062_10,35,1
350022062_11,35,1
350022062_12,35,1
350022062_13,35,1
350317500_2,35,1
350317500_3,35,1
350317500_4,35,1
350317500_5,35,1
350317500_6,35,1
350317500_7,35,1
350317500_9,35,1
350317500_10,35,1
350317500_11,35,1
350539578_1,35,1
350539578_2,35,1
350539578_3,35,1
350539578_4,35,1
350539578_5,35,1
350539578_6,35,1
350539578_8,35,1
350539578_9,35,1
350539578_10,35,1
350539578_11,35,1
350539578_12,35,1
350539578_13,35,1
350489343_1,35,1
350489343_2,35,1
350489343_4,35,1
350489343_5,35,1
350489343_6,35,1
350489343_7,35,1
350489343_9,35,1
350489343_10,35,1
350489343_13,35,1
350176160_1,35,1
350176160_2,35,1
350176160_3,35,1
350176160_4,35,1
350176160_5,35,1
350176160_6,35,1
350176160_7,35,1
350176160_8,35,1
350176160_9,35,1
350176160_11,35,1
350176160_12,35,1
350176160_13,35,1
350598227_1,35,1
350598227_2,35,1
350598227_3,35,1
350598227_4,35,1
350598227_6,35,1
350598227_8,35,1
350598227_9,35,1
350598227_10,35,1
350598227_11,35,1
350598227_12,35,1
350598227_13,35,1
350179968_2,35,2
350179968_3,35,2
350179968_4,35,2
350179968_5,35,2
350179968_6,35,2
350179968_7,35,2
350179968_8,35,2
350179968_9,35,2
350179968_10,35,2
350179968_12,35,2
350179968_13,35,2
350179968_14,35,2
350179968_15,35,2
350179968_16,35,2
350179968_18,35,2
350179968_20,35,2
350163160_2,35,1
350163160_4,35,1
350163160_5,35,1
350163160_6,35,1
350163160_7,35,1
350163160_9,35,1
350163160_10,35,1
350179968_1,35,2
350640845_1,35,1
350640845_2,35,1
350640845_3,35,1
350640845_4,35,1
350640845_5,35,1
350640845_6,35,1
350640845_7,35,1
350640845_9,35,1
350640845_12,35,1
350626957_2,35,1
350626957_3,35,1
350626957_4,35,1
350626957_5,35,1
350626957_6,35,1
350626957_7,35,1
350626957_8,35,1
350626957_9,35,1
350626957_10,35,1
350626957_11,35,1
350626957_12,35,1
350557035_1,35,1
350557035_2,35,1
350557035_5,35,1
350557035_6,35,1
350557035_7,35,1
350557035_8,35,1
350557035_9,35,1
350557035_10,35,1
350557035_13,35,1
350557035_14,35,1
350557035_15,35,1
350254016_1,35,1
350254016_2,35,1
350254016_3,35,1
350254016_4,35,1
350254016_5,35,1
350254016_9,35,1
350254016_10,35,1
350254016_11,35,1
350254016_12,35,1
350292513_1,35,1
350292513_2,35,1
350292513_3,35,1
350292513_4,35,1
350292513_5,35,1
350292513_6,35,1
350292513_7,35,1
350292513_8,35,1
350292513_9,35,1
350292513_10,35,1
350292513_11,35,1
350292513_12,35,1
350292513_13,35,1
350124131_1,35,1
350124131_3,35,1
350124131_4,35,1
350124131_5,35,1
350124131_6,35,1
350124131_8,35,1
350124131_9,35,1
350124131_10,35,1
350124131_11,35,1
350124131_12,35,1
350124131_13,35,1
350110070_3,35,1
350110070_4,35,1
350110070_5,35,1
350110070_6,35,1
350110070_13,35,1
350605618_1,35,1
350605618_2,35,1
350605618_3,35,1
350605618_4,35,1
350605618_5,35,1
350605618_6,35,1
350605618_7,35,1
350605618_8,35,1
350605618_9,35,1
350605618_10,35,1
350605618_11,35,1
350605618_13,35,1
350040700_1,35,1
350040700_2,35,1
350040700_3,35,1
350040700_4,35,1
350040700_5,35,1
350050836_8,35,1
350050836_10,35,1
350050836_11,35,1
350050836_12,35,1
350026687_2,35,1
350026687_3,35,1
350026687_4,35,1
350026687_5,35,1
350026687_6,35,1
350026687_7,35,1
350026687_8,35,1
350026687_9,35,1
350026687_10,35,1
350026687_11,35,1
350026687_12,35,1
350026687_13,35,1
350575809_1,35,1
350575809_2,35,1
350575809_3,35,1
350575809_4,35,1
350575809_7,35,1
350575809_8,35,1
350575809_9,35,1
350575809_12,35,1
350575809_13,35,1
350643350_7,35,1
350643350_10,35,1
350575160_1,35,1
350575160_2,35,1
350575160_3,35,1
350575160_4,35,1
350575160_5,35,1
350575160_6,35,1
350575160_7,35,1
350575160_9,35,1
350575160_10,35,1
350575160_11,35,1
350575160_12,35,1
350575160_13,35,1
350615079_2,35,1
350615079_4,35,1
350615079_6,35,1
350615079_7,35,1
350615079_8,35,1
350615079_9,35,1
350615079_10,35,1
350615079_11,35,1
350615079_12,35,1
350615079_13,35,1
350440983_1,35,1
350440983_2,35,1
350440983_4,35,1
350440983_5,35,1
350440983_6,35,1
350440983_10,35,1
350440983_11,35,1
350440983_13,35,1
350201590_1,35,1
350201590_2,35,1
350201590_3,35,1
350201590_4,35,1
350201590_5,35,1
350201590_6,35,1
350201590_7,35,1
350201590_8,35,1
350201590_9,35,1
350201590_12,35,1
350179750_1,35,1
350179750_2,35,1
350179750_3,35,1
350179750_5,35,1
350179750_7,35,1
350179750_9,35,1
350179750_10,35,1
350179750_11,35,1
350179750_12,35,1
350179750_13,35,1
350132603_2,35,1
350132603_3,35,1
350132603_4,35,1
350132603_5,35,1
350132603_6,35,1
350132603_7,35,1
350132603_8,35,1
350132603_10,35,1
350132603_12,35,1
350132603_13,35,1
350559364_1,35,2
350559364_2,35,2
350559364_3,35,2
350559364_5,35,2
350559364_6,35,2
350559364_8,35,2
350559364_10,35,2
350559364_11,35,2
350559364_12,35,2
350559364_13,35,2
350559364_14,35,2
350559364_15,35,2
350559364_16,35,2
350559364_17,35,2
350336560_1,35,1
350336560_2,35,1
350336560_3,35,1
350336560_4,35,1
350336560_5,35,1
350336560_6,35,1
350336560_7,35,1
350336560_9,35,1
350336560_11,35,1
350336560_13,35,1
350070116_1,35,1
350070116_5,35,1
350070116_6,35,1
350070116_7,35,1
350070116_8,35,1
350070116_9,35,1
350070116_10,35,1
350070116_11,35,1
350070116_12,35,1
350070116_13,35,1
350546539_1,35,1
350546539_2,35,1
350546539_3,35,1
350546539_4,35,1
350546539_5,35,1
350546539_6,35,1
350546539_7,35,1
350546539_8,35,1
350546539_9,35,1
350546539_10,35,1
350546539_11,35,1
350546539_12,35,1
350546539_13,35,1
350588634_2,35,1
350588634_3,35,1
350588634_4,35,1
350588634_5,35,1
350588634_6,35,1
350588634_7,35,1
350588634_9,35,1
350588634_10,35,1
350588634_11,35,1
350588634_12,35,1
350588634_13,35,1
350575133_1,35,1
350575133_2,35,1
350575133_3,35,1
350575133_4,35,1
350575133_5,35,1
350575133_7,35,1
350575133_8,35,1
350575133_9,35,1
350575133_10,35,1
350575133_11,35,1
350575133_12,35,1
350575133_13,35,1
350046081_3,35,1
350046081_4,35,1
350046081_5,35,1
350046081_6,35,1
350046081_9,35,1
350046081_11,35,1
350127302_1,35,1
350127302_5,35,1
350127302_7,35,1
350127302_9,35,1
350127302_11,35,1
350108109_2,35,1
350108109_3,35,1
350108109_5,35,1
350108109_6,35,1
350108109_7,35,1
350108109_8,35,1
350108109_9,35,1
350108109_10,35,1
350108109_11,35,1
350108109_12,35,1
350108109_13,35,1
350600608_1,35,1
350600608_3,35,1
350600608_4,35,1
350600608_5,35,1
350600608_6,35,1
350600608_7,35,1
350600608_9,35,1
350600608_10,35,1
350600608_11,35,1
350600608_12,35,1
350600608_13,35,1
350211713_3,35,1
350211713_4,35,1
350211713_7,35,1
350211713_8,35,1
350211713_9,35,1
350211713_10,35,1
350211713_11,35,1
350211713_12,35,1
350211713_13,35,1
350340787_1,35,1
350340787_2,35,1
350340787_3,35,1
350340787_4,35,1
350340787_5,35,1
350340787_6,35,1
350340787_7,35,1
350340787_8,35,1
350340787_9,35,1
350340787_10,35,1
350340787_11,35,1
350340787_12,35,1
350340787_13,35,1
350198979_1,35,1
350198979_2,35,1
350198979_3,35,1
350198979_4,35,1
350198979_5,35,1
350198979_6,35,1
350198979_7,35,1
350198979_8,35,1
350198979_9,35,1
350198979_10,35,1
350198979_11,35,1
350198979_13,35,1
350423050_1,35,1
350423050_2,35,1
350423050_3,35,1
350423050_4,35,1
350423050_5,35,1
350423050_6,35,1
350423050_7,35,1
350423050_8,35,1
350423050_9,35,1
350423050_10,35,1
350423050_11,35,1
350423050_12,35,1
350423050_13,35,1
350381501_1,35,2
350381501_2,35,2
350381501_3,35,2
350381501_4,35,2
350381501_5,35,2
350381501_6,35,2
350381501_7,35,2
350381501_8,35,2
350381501_9,35,2
350381501_10,35,2
350381501_11,35,2
350381501_12,35,2
350381501_13,35,2
350381501_15,35,2
350381501_16,35,2
350381501_17,35,2
350598696_2,35,1
350598696_3,35,1
350598696_4,35,1
350598696_5,35,1
350598696_6,35,1
350598696_8,35,1
350598696_10,35,1
350598696_11,35,1
350598696_12,35,1
350628680_1,35,1
350628680_3,35,1
350628680_4,35,1
350628680_5,35,1
350628680_6,35,1
350628680_7,35,1
350628680_8,35,1
350628680_9,35,1
350628680_10,35,1
350628680_11,35,1
350628680_12,35,1
350628680_13,35,1
350004838_1,35,1
350004838_2,35,1
350004838_5,35,1
350004838_6,35,1
350004838_8,35,1
350004838_9,35,1
350004838_11,35,1
350004838_13,35,1
350140714_1,35,1
350140714_5,35,1
350140714_6,35,1
350140714_7,35,1
350140714_8,35,1
350137032_7,35,1
350137032_12,35,1
350137032_13,35,1
350013229_8,35,1
350013229_9,35,1
350013229_10,35,1
350470673_1,35,1
350470673_2,35,1
350470673_3,35,1
350470673_4,35,1
350470673_6,35,1
350470673_7,35,1
350470673_9,35,1
350470673_11,35,1
350470673_12,35,1
350470673_13,35,1
350647800_1,35,1
350647800_2,35,1
350647800_4,35,1
350647800_5,35,1
350647800_6,35,1
350647800_9,35,1
350647800_10,35,1
350647800_11,35,1
350647800_12,35,1
350306330_3,35,1
350306330_4,35,1
350306330_5,35,1
350306330_6,35,1
350306330_7,35,1
350306330_8,35,1
350306330_9,35,1
350306330_10,35,1
350306330_11,35,1
350306330_12,35,1
350306330_13,35,1
350248149_1,35,2
350248149_2,35,2
350248149_3,35,2
350248149_4,35,2
350248149_5,35,2
350248149_6,35,2
350248149_7,35,2
350248149_8,35,2
350248149_9,35,2
350248149_10,35,2
350248149_11,35,2
350248149_12,35,2
350248149_13,35,2
350248149_14,35,2
350248149_15,35,2
350248149_17,35,2
350623862_1,35,1
350623862_2,35,1
350623862_3,35,1
350623862_4,35,1
350623862_5,35,1
350623862_7,35,1
350623862_8,35,1
350623862_9,35,1
350623862_10,35,1
350623862_11,35,1
350623862_13,35,1
350101587_1,35,1
350101587_2,35,1
350101587_4,35,1
350101587_7,35,1
350101587_8,35,1
350101587_10,35,1
350101587_11,35,1
350101587_12,35,1
350433697_1,35,1
350433697_3,35,1
350433697_5,35,1
350433697_7,35,1
350433697_8,35,1
350649987_3,35,1
350649987_5,35,1
350649987_6,35,1
350649987_9,35,1
350649987_10,35,1
350649987_11,35,1
350649987_12,35,1
350601869_1,35,1
350601869_4,35,1
350601869_5,35,1
350601869_6,35,1
350601869_7,35,1
350601869_9,35,1
350601869_10,35,1
350601869_11,35,1
350182770_1,35,1
350182770_2,35,1
350182770_3,35,1
350182770_4,35,1
350182770_5,35,1
350182770_6,35,1
350182770_7,35,1
350182770_8,35,1
350182770_10,35,1
350182770_11,35,1
350182770_12,35,1
350182770_13,35,1
350539491_5,35,1
350539491_6,35,1
350539491_8,35,1
350539491_10,35,1
350539491_11,35,1
350539491_12,35,1
350539491_13,35,1
350448603_1,35,1
350448603_3,35,1
350448603_4,35,1
350448603_5,35,1
350448603_6,35,1
350448603_7,35,1
350448603_8,35,1
350448603_9,35,1
350448603_12,35,1
350340960_1,35,1
350340960_2,35,1
350340960_3,35,1
350340960_4,35,1
350340960_5,35,1
350340960_6,35,1
350340960_7,35,1
350340960_8,35,1
350340960_9,35,1
350340960_10,35,1
350340960_11,35,1
350004564_1,35,1
350004564_2,35,1
350004564_3,35,1
350004564_4,35,1
350004564_5,35,1
350004564_6,35,1
350004564_9,35,1
350004564_11,35,1
350004564_12,35,1
350004564_13,35,1
350435490_1,35,1
350435490_2,35,1
350435490_3,35,1
350435490_4,35,1
350435490_5,35,1
350435490_6,35,1
350435490_8,35,1
350435490_9,35,1
350435490_10,35,1
350435490_11,35,1
350435490_12,35,1
350137210_1,35,1
350137210_2,35,1
350137210_3,35,1
350137210_4,35,1
350137210_5,35,1
350137210_6,35,1
350137210_7,35,1
350137210_8,35,1
350137210_9,35,1
350137210_10,35,1
350137210_11,35,1
350137210_12,35,1
350137210_13,35,1
350267950_4,35,1
350267950_7,35,1
350267950_9,35,1
350267950_11,35,1
350235325_1,35,1
350235325_2,35,1
350235325_3,35,1
350235325_4,35,1
350235325_5,35,1
350235325_6,35,1
350235325_7,35,1
350235325_8,35,1
350235325_9,35,1
350235325_10,35,1
350235325_11,35,1
350235325_12,35,1
350235325_13,35,1
350603229_2,35,1
350603229_3,35,1
350603229_5,35,1
350603229_6,35,1
350603229_7,35,1
350603229_8,35,1
350603229_9,35,1
350603229_10,35,1
350603229_11,35,1
350603229_12,35,1
350297569_1,35,1
350297569_2,35,1
350297569_3,35,1
350297569_5,35,1
350297569_6,35,1
350297569_11,35,1
350297569_12,35,1
350297569_13,35,1
350403275_1,35,1
350403275_4,35,1
350403275_5,35,1
350403275_6,35,1
350403275_7,35,1
350403275_9,35,1
350403275_10,35,1
350403275_11,35,1
350403275_12,35,1
350403275_13,35,1
350236929_1,35,1
350236929_2,35,1
350236929_3,35,1
350236929_4,35,1
350236929_5,35,1
350236929_7,35,1
350236929_9,35,1
350236929_10,35,1
350236929_11,35,1
350236929_13,35,1
350159053_3,35,1
350159053_5,35,1
350159053_6,35,1
350159053_8,35,1
350159053_11,35,1
350159053_12,35,1
350159053_13,35,1
350083494_2,35,1
350083494_3,35,1
350083494_5,35,1
350083494_6,35,1
350083494_7,35,1
350083494_8,35,1
350083494_9,35,1
350083494_10,35,1
350083494_11,35,1
350083494_12,35,1
350487328_2,35,1
350487328_3,35,1
350487328_4,35,1
350487328_5,35,1
350487328_6,35,1
350487328_7,35,1
350487328_9,35,1
350487328_10,35,1
350558112_6,35,1
350558112_13,35,1
350034369_2,35,1
350034369_3,35,1
350034369_4,35,1
350034369_7,35,1
350034369_9,35,1
350034369_11,35,1
350034369_13,35,1
350080178_1,35,1
350080178_2,35,1
350080178_5,35,1
350080178_6,35,1
350080178_9,35,1
350080178_12,35,1
350039964_3,35,1
350039964_4,35,1
350039964_5,35,1
350039964_6,35,1
350039964_7,35,1
350039964_10,35,1
350039964_11,35,1
350039964_13,35,1
350112627_1,35,1
350112627_3,35,1
350112627_4,35,1
350112627_5,35,1
350112627_6,35,1
350112627_7,35,1
350112627_8,35,1
350112627_9,35,1
350112627_12,35,1
350112627_13,35,1
350340549_2,35,1
350340549_3,35,1
350340549_4,35,1
350340549_5,35,1
350340549_6,35,1
350340549_8,35,1
350340549_9,35,1
350340549_10,35,1
350543940_1,35,1
350543940_2,35,1
350543940_4,35,1
350543940_5,35,1
350543940_7,35,1
350543940_9,35,1
350543940_10,35,1
350543940_11,35,1
350543940_12,35,1
350296387_1,35,1
350296387_2,35,1
350296387_3,35,1
350296387_4,35,1
350296387_6,35,1
350296387_8,35,1
350296387_9,35,1
350296387_10,35,1
350296387_11,35,1
350296387_12,35,1
350296387_13,35,1
350445119_2,35,1
350445119_3,35,1
350445119_4,35,1
350445119_5,35,1
350445119_7,35,1
350445119_8,35,1
350445119_9,35,1
350445119_11,35,1
350445119_12,35,1
350445119_13,35,1
350441580_3,35,1
350441580_6,35,1
350441580_10,35,1
350207287_2,35,1
350207287_6,35,1
350207287_7,35,1
350207287_8,35,1
350207287_9,35,1
350207287_10,35,1
350207287_11,35,1
350207287_12,35,1
350207287_13,35,1
350303299_1,35,1
350303299_2,35,1
350303299_3,35,1
350303299_5,35,1
350303299_7,35,1
350303299_9,35,1
350303299_10,35,1
350303299_11,35,1
350591184_1,35,1
350591184_2,35,1
350591184_3,35,1
350591184_4,35,1
350591184_5,35,1
350591184_7,35,1
350591184_8,35,1
350591184_9,35,1
350591184_12,35,1
350591184_13,35,1
350527991_1,35,1
350527991_3,35,1
350527991_4,35,1
350527991_5,35,1
350527991_6,35,1
350527991_7,35,1
350527991_8,35,1
350527991_10,35,1
350527991_11,35,1
350527991_12,35,1
350527991_13,35,1
350558679_1,35,1
350558679_2,35,1
350558679_3,35,1
350558679_4,35,1
350558679_7,35,1
350558679_8,35,1
350558679_9,35,1
350558679_12,35,1
350558679_13,35,1
350255200_1,35,1
350255200_3,35,1
350255200_4,35,1
350255200_5,35,1
350255200_6,35,1
350255200_7,35,1
350255200_8,35,1
350255200_9,35,1
350255200_10,35,1
350255200_11,35,1
350255200_13,35,1
350557438_3,35,1
350557438_5,35,1
350557438_6,35,1
350557438_7,35,1
350557438_9,35,1
350557438_10,35,1
350557438_12,35,1
350015071_1,35,1
350015071_2,35,1
350015071_4,35,1
350015071_5,35,1
350015071_6,35,1
350015071_7,35,1
350015071_8,35,1
350015071_9,35,1
350015071_10,35,1
350015071_11,35,1
350015071_13,35,1
350226477_1,35,1
350226477_3,35,1
350226477_4,35,1
350226477_5,35,1
350226477_6,35,1
350226477_7,35,1
350226477_10,35,1
350226477_11,35,1
350226477_12,35,1
350176997_1,35,1
350176997_3,35,1
350176997_4,35,1
350176997_5,35,1
350176997_6,35,1
350176997_7,35,1
350176997_10,35,1
350176997_11,35,1
350176997_12,35,1
350176997_13,35,1
350616504_1,35,1
350616504_3,35,1
350616504_5,35,1
350616504_6,35,1
350616504_7,35,1
350616504_8,35,1
350616504_9,35,1
350616504_11,35,1
350616504_12,35,1
350616504_13,35,1
350627600_1,35,2
350627600_2,35,2
350627600_3,35,2
350627600_5,35,2
350627600_6,35,2
350627600_7,35,2
350627600_8,35,2
350627600_9,35,2
350627600_10,35,2
350627600_11,35,2
350627600_12,35,2
350627600_17,35,2
350627600_18,35,2
350627600_19,35,2
350449268_1,35,1
350449268_2,35,1
350449268_3,35,1
350449268_4,35,1
350449268_6,35,1
350449268_7,35,1
350449268_8,35,1
350449268_10,35,1
350449268_12,35,1
350449268_13,35,1
350003697_1,35,1
350003697_2,35,1
350003697_3,35,1
350003697_4,35,1
350003697_5,35,1
350003697_7,35,1
350003697_8,35,1
350003697_10,35,1
350003697_11,35,1
350482301_1,35,1
350482301_2,35,1
350482301_4,35,1
350482301_6,35,1
350482301_7,35,1
350482301_8,35,1
350482301_9,35,1
350482301_11,35,1
350482301_12,35,1
350563178_1,35,2
350563178_4,35,2
350563178_5,35,2
350563178_6,35,2
350563178_7,35,2
350563178_8,35,2
350563178_9,35,2
350563178_10,35,2
350563178_11,35,2
350563178_12,35,2
350563178_13,35,2
350563178_15,35,2
350563178_17,35,2
350043746_1,35,2
350043746_6,35,2
350043746_7,35,2
350043746_9,35,2
350043746_10,35,2
350043746_11,35,2
350043746_13,35,2
350043746_14,35,2
350043746_15,35,2
350043746_16,35,2
350640387_1,35,1
350640387_2,35,1
350640387_3,35,1
350640387_4,35,1
350640387_9,35,1
350640387_10,35,1
350640387_11,35,1
350640387_12,35,1
350640387_13,35,1
350452373_1,35,2
350452373_2,35,2
350452373_3,35,2
350452373_4,35,2
350452373_5,35,2
350452373_7,35,2
350452373_8,35,2
350452373_9,35,2
350452373_10,35,2
350452373_11,35,2
350452373_12,35,2
350452373_13,35,2
350452373_14,35,2
350452373_15,35,2
350452373_16,35,2
350452373_17,35,2
350452373_18,35,2
350452373_20,35,2
350344379_1,35,1
350344379_2,35,1
350344379_3,35,1
350344379_6,35,1
350344379_7,35,1
350344379_8,35,1
350344379_9,35,1
350344379_10,35,1
350344379_12,35,1
350602561_3,35,1
350602561_4,35,1
350602561_5,35,1
350602561_6,35,1
350602561_7,35,1
350602561_8,35,1
350602561_9,35,1
350602561_11,35,1
350500951_1,35,1
350500951_2,35,1
350500951_4,35,1
350500951_6,35,1
350500951_7,35,1
350500951_8,35,1
350500951_9,35,1
350500951_10,35,1
350500951_12,35,1
350500951_13,35,1
350485570_1,35,1
350485570_2,35,1
350485570_3,35,1
350485570_4,35,1
350485570_5,35,1
350485570_6,35,1
350485570_7,35,1
350485570_9,35,1
350485570_10,35,1
350485570_12,35,1
350088678_1,35,1
350088678_6,35,1
350088678_7,35,1
350088678_8,35,1
350088678_9,35,1
350088678_11,35,1
350088678_12,35,1
350367169_2,35,1
350367169_3,35,1
350367169_4,35,1
350367169_5,35,1
350367169_6,35,1
350367169_7,35,1
350367169_8,35,1
350367169_10,35,1
350367169_11,35,1
350367169_12,35,1
350367169_13,35,1
350013895_1,35,1
350013895_2,35,1
350013895_3,35,1
350013895_4,35,1
350013895_5,35,1
350013895_6,35,1
350013895_7,35,1
350013895_8,35,1
350013895_9,35,1
350013895_10,35,1
350013895_11,35,1
350013895_13,35,1
350351564_1,35,2
350351564_2,35,2
350351564_3,35,2
350351564_4,35,2
350351564_5,35,2
350351564_6,35,2
350351564_7,35,2
350351564_8,35,2
350351564_10,35,2
350351564_12,35,2
350351564_13,35,2
350351564_14,35,2
350351564_15,35,2
350351564_16,35,2
350351564_17,35,2
350564363_1,35,2
350564363_9,35,2
350564363_10,35,2
350564363_11,35,2
350564363_12,35,2
350564363_13,35,2
350564363_18,35,2
350639708_1,35,2
350639708_2,35,2
350639708_3,35,2
350639708_5,35,2
350639708_6,35,2
350639708_7,35,2
350639708_8,35,2
350639708_9,35,2
350639708_10,35,2
350639708_11,35,2
350639708_12,35,2
350639708_14,35,2
350639708_16,35,2
350540099_2,35,1
350540099_3,35,1
350540099_4,35,1
350540099_6,35,1
350540099_7,35,1
350540099_9,35,1
350540099_11,35,1
350200554_3,35,1
350200554_4,35,1
350200554_5,35,1
350200554_8,35,1
350200554_9,35,1
350200554_10,35,1
350295660_1,35,1
350295660_2,35,1
350295660_3,35,1
350295660_4,35,1
350295660_5,35,1
350295660_6,35,1
350295660_7,35,1
350295660_8,35,1
350295660_9,35,1
350295660_10,35,1
350295660_13,35,1
350107246_2,35,1
350107246_3,35,1
350107246_5,35,1
350107246_6,35,1
350107246_7,35,1
350107246_8,35,1
350107246_9,35,1
350107246_10,35,1
350107246_11,35,1
350107246_12,35,1
350107246_13,35,1
350616422_1,35,1
350616422_3,35,1
350616422_5,35,1
350616422_7,35,1
350616422_9,35,1
350616422_10,35,1
350616422_11,35,1
350616422_12,35,1
350616422_13,35,1
350367516_1,35,1
350367516_3,35,1
350367516_4,35,1
350367516_6,35,1
350367516_7,35,1
350367516_8,35,1
350367516_9,35,1
350367516_12,35,1
350367516_13,35,1
350423357_2,35,1
350423357_5,35,1
350423357_8,35,1
350423357_9,35,1
350408439_3,35,1
350408439_4,35,1
350408439_6,35,1
350408439_7,35,1
350408439_8,35,1
350408439_9,35,1
350408439_11,35,1
350408439_12,35,1
350408439_13,35,1
350049391_1,35,1
350049391_3,35,1
350049391_4,35,1
350049391_5,35,1
350049391_6,35,1
350049391_7,35,1
350049391_8,35,1
350049391_9,35,1
350049391_10,35,1
350049391_13,35,1
350577764_1,35,1
350577764_2,35,1
350577764_3,35,1
350577764_4,35,1
350577764_5,35,1
350577764_6,35,1
350577764_7,35,1
350577764_10,35,1
350577764_11,35,1
